name;id;raise;re-raise;try;handlers;size
set_version;1262;0;0;1;1;5
pandas_type;1263;0;0;0;0;1
format_type;1264;0;0;0;0;1
__unicode__;1265;0;0;0;0;6
set_object_info;1266;0;0;0;0;3
copy;1267;0;0;0;0;2
storage_obj_type;1268;0;0;0;0;1
shape;1269;0;0;0;0;1
pathname;1270;0;0;0;0;1
_handle;1271;0;0;0;0;1
_filters;1272;0;0;0;0;1
_complevel;1273;0;0;0;0;1
_fletcher32;1274;0;0;0;0;1
_complib;1275;0;0;0;0;1
attrs;1276;0;0;0;0;1
set_attrs;1277;0;0;0;0;1
get_attrs;1278;0;0;0;0;1
storable;1279;0;0;0;0;1
is_exists;1280;0;0;0;0;1
nrows;1281;0;0;0;0;1
validate;1282;0;0;0;0;2
validate_version;1283;0;0;0;0;1
infer_axes;1284;0;0;0;0;4
read;1285;1;0;0;0;1
write;1286;1;0;0;0;1
delete;1287;1;0;0;0;3
_class_to_alias;1288;0;0;0;0;1
_alias_to_class;1289;0;0;0;0;3
_get_index_factory;1290;0;0;0;0;5
validate_read;1291;2;0;0;0;6
is_exists;1292;0;0;0;0;1
set_attrs;1293;0;0;0;0;1
get_attrs;1294;0;0;0;0;2
write;1295;0;0;0;0;1
read_array;1296;0;0;0;0;16
read_index;1297;1;0;0;0;11
write_index;1298;0;0;0;0;21
write_block_index;1299;0;0;0;0;3
read_block_index;1300;0;0;0;0;4
write_sparse_intindex;1301;0;0;0;0;2
read_sparse_intindex;1302;0;0;0;0;3
write_multi_index;1303;0;0;0;0;11
read_multi_index;1304;0;0;0;0;13
read_index_node;1305;0;0;0;0;19
write_array_empty;1306;0;0;0;0;4
_is_empty_array;1307;0;0;0;0;1
write_array;1308;1;0;2;2;38
read_index_legacy;1309;0;0;0;0;4
read;1310;0;0;0;0;4
read;1311;0;0;0;0;5
shape;1312;0;0;1;1;2
read;1313;0;0;0;0;4
write;1314;0;0;0;0;4
validate_read;1315;1;0;0;0;3
read;1316;0;0;0;0;5
write;1317;0;0;0;0;7
read;1318;0;0;0;0;8
write;1319;0;0;0;0;10
shape;1320;0;0;1;1;14
read;1321;0;0;0;0;15
write;1322;1;0;0;0;13
write;1323;0;0;0;0;2
__init__;1324;0;0;0;0;9
table_type_short;1325;0;0;0;0;1
format_type;1326;0;0;0;0;1
__unicode__;1327;0;0;0;0;5
__getitem__;1328;0;0;0;0;2
validate;1329;3;0;0;0;8
is_multi_index;1330;0;0;0;0;1
validate_metadata;1331;0;0;0;0;1
validate_multiindex;1332;0;1;1;1;3
nrows_expected;1333;0;0;0;0;1
is_exists;1334;0;0;0;0;1
storable;1335;0;0;0;0;1
table;1336;0;0;0;0;1
dtype;1337;0;0;0;0;1
description;1338;0;0;0;0;1
axes;1339;0;0;0;0;1
ncols;1340;0;0;0;0;1
is_transposed;1341;0;0;0;0;1
data_orientation;1342;0;0;0;0;1
queryables;1343;0;0;0;0;1
index_cols;1344;0;0;0;0;1
values_cols;1345;0;0;0;0;1
_get_metadata_path;1346;0;0;0;0;1
write_metadata;1347;0;0;0;0;2
read_metadata;1348;0;0;0;0;3
set_info;1349;0;0;0;0;1
set_attrs;1350;0;0;0;0;10
get_attrs;1351;0;0;0;0;9
validate_version;1352;0;0;0;0;2
validate_min_itemsize;1353;1;0;0;0;6
indexables;1354;0;0;0;0;9
create_index;1355;1;0;0;0;21
read_axes;1356;0;0;0;0;8
get_object;1357;0;0;0;0;1
validate_data_columns;1358;1;0;0;0;12
create_axes;1359;1;5;4;5;81
process_axes;1360;1;0;0;0;19
create_description;1361;0;0;0;0;8
read_coordinates;1362;0;0;0;0;9
read_column;1363;3;0;0;0;9
read;1364;1;0;0;0;1
write;1365;1;0;0;0;1
write;1366;1;0;0;0;1
read;1367;0;0;0;0;39
read;1368;0;0;0;0;1
write;1369;0;0;0;0;10
write_data;1370;0;0;0;0;33
write_data_chunk;1371;0;2;2;2;19
delete;1372;0;0;0;0;27
is_transposed;1373;0;0;0;0;1
get_object;1374;0;0;0;0;2
read;1375;0;0;0;0;26
is_transposed;1376;0;0;0;0;1
get_object;1377;0;0;0;0;1
write;1378;0;0;0;0;5
read;1379;0;0;0;0;7
write;1380;0;0;0;0;6
pandas_type;1381;0;0;0;0;1
storable;1382;0;0;0;0;1
get_attrs;1383;0;0;0;0;6
indexables;1384;0;0;0;0;6
write;1385;1;0;0;0;1
table_type_short;1386;0;0;0;0;1
write;1387;0;0;0;0;5
