name;id;raise;re-raise;try;handlers;size
stream_reuters_documents;545;0;0;0;0;20
get_minibatch;546;0;0;0;0;5
iter_minibatches;547;0;0;0;0;3
progress;548;0;0;0;0;7
plot_accuracy;549;0;0;0;0;7
autolabel;550;0;0;0;0;2
index;551;0;0;0;0;2
short_name;552;0;0;0;0;1
get_redirects;553;0;0;0;0;19
get_adjacency_matrix;554;0;0;0;0;21
centrality_scores;555;0;0;0;0;18
_not_in_sphinx;556;0;0;0;0;1
atomic_benchmark_estimator;557;0;0;0;0;9
bulk_benchmark_estimator;558;0;0;0;0;9
benchmark_estimator;559;0;0;0;0;3
generate_dataset;560;0;0;0;0;14
boxplot_runtimes;561;0;0;0;0;12
benchmark;562;0;0;0;0;12
n_feature_influence;563;0;0;0;0;9
plot_n_features_influence;564;0;0;0;0;12
benchmark_throughputs;565;0;0;0;0;10
plot_benchmark_throughput;566;0;0;0;0;12
generate_data;567;0;0;0;0;15
benchmark_influence;568;0;0;0;0;19
plot_influence;569;0;0;0;0;16
_count_nonzero_coefficients;570;0;0;0;0;2
_weights;571;0;0;0;0;4
_generate_center_coordinates;572;0;0;0;0;5
build_projection_operator;573;0;0;0;0;14
generate_synthetic_data;574;0;0;0;0;10
__init__;575;0;0;0;0;5
changed;576;0;0;0;0;1
add_observer;577;0;0;0;0;1
set_surface;578;0;0;0;0;1
dump_svmlight_file;579;0;0;0;0;4
__init__;580;0;0;0;0;4
fit;581;0;0;0;0;22
decision_surface;582;0;0;0;0;7
clear_data;583;0;0;0;0;3
add_example;584;0;0;0;0;3
refit;585;0;0;0;0;1
__init__;586;0;0;0;0;21
plot_kernels;587;0;0;0;0;3
onclick;588;0;0;0;0;2
update_example;589;0;0;0;0;4
update;590;0;0;0;0;13
remove_surface;591;0;0;0;0;5
plot_support_vectors;592;0;0;0;0;2
plot_decision_surface;593;1;0;0;0;8
__init__;594;0;0;0;0;40
get_parser;595;0;0;0;0;3
main;596;0;0;0;0;10
create_species_bunch;597;0;0;0;0;10
plot_species_distribution;598;0;0;0;0;55
_generate_vector;599;0;0;0;0;1
generate_dataset;600;0;0;0;0;1
all_but_first_column;601;0;0;0;0;1
drop_first_component;602;0;0;0;0;4
format_func;603;0;0;0;0;4
sqr;604;0;0;0;0;1
make_data;605;0;0;0;0;7
uniform_labelings_scores;606;0;0;0;0;9
recreate_image;607;0;0;0;0;8
bench_k_means;608;0;0;0;0;3
nudge_images;609;0;0;0;0;4
plot_clustering;610;0;0;0;0;10
__init__;611;0;0;0;0;2
__call__;612;0;0;0;0;2
my_kernel;613;0;0;0;0;2
plot_decision_function;614;0;0;0;0;7
plot_confusion_matrix;615;0;0;0;0;16
plot_learning_curve;616;0;0;0;0;18
report;617;0;0;0;0;6
number_aware_tokenizer;618;0;0;0;0;4
bicluster_ncut;619;0;0;0;0;9
most_common;620;0;0;0;0;1
f;621;0;0;0;0;1
g;622;0;0;0;0;1
plot_hyperplane;623;0;0;0;0;2
modified_huber_loss;624;0;0;0;0;5
f;625;0;0;0;0;1
plot_figs;626;0;0;0;0;11
plot_hyperplane;627;0;0;0;0;2
mutual_incoherence;628;0;0;0;0;2
l1;629;0;0;0;0;1
l2;630;0;0;0;0;1
el;631;0;0;0;0;1
cross;632;0;0;0;0;2
plot_ic_criterion;633;0;0;0;0;7
model;634;0;0;0;0;1
plot_embedding;635;0;0;0;0;17
johnson_lindenstrauss_min_dim;636;2;0;0;0;9
_check_density;637;1;0;0;0;3
_check_input_size;638;2;0;0;0;2
gaussian_random_matrix;639;0;0;0;0;4
sparse_random_matrix;640;0;0;0;0;18
__init__;641;0;0;0;0;6
_make_random_matrix;642;0;0;0;0;0
fit;643;3;0;0;0;11
transform;644;2;0;0;0;5
__init__;645;0;0;0;0;1
_make_random_matrix;646;0;0;0;0;2
__init__;647;0;0;0;0;3
_make_random_matrix;648;0;0;0;0;3
configuration;649;0;0;0;0;44
_first_and_last_element;650;0;0;0;0;5
clone;651;2;0;0;0;28
_pprint;652;0;0;0;0;22
_get_param_names;653;1;0;0;0;6
get_params;654;0;0;0;0;12
set_params;655;2;0;0;0;12
__repr__;656;0;0;0;0;2
__getstate__;657;0;0;0;0;3
__setstate__;658;0;0;0;0;4
score;659;0;0;0;0;1
score;660;0;0;0;0;1
fit_predict;661;0;0;0;0;2
biclusters_;662;0;0;0;0;1
get_indices;663;0;0;0;0;3
get_shape;664;0;0;0;0;2
get_submatrix;665;0;0;0;0;3
fit_transform;666;0;0;0;0;2
score;667;0;0;0;0;1
is_classifier;668;0;0;0;0;1
is_regressor;669;0;0;0;0;1
setup_module;670;0;0;0;0;6
__init__;671;0;0;0;0;1
_replace_step;672;0;0;0;0;4
_get_params;673;0;0;0;0;7
_set_params;674;0;0;0;0;6
_validate_names;675;3;0;0;0;7
__init__;676;0;0;0;0;2
get_params;677;0;0;0;0;1
set_params;678;0;0;0;0;2
_validate_steps;679;2;0;0;0;10
_estimator_type;680;0;0;0;0;1
named_steps;681;0;0;0;0;1
_final_estimator;682;0;0;0;0;1
_fit;683;0;0;0;0;12
fit;684;0;0;0;0;3
fit_transform;685;0;0;0;0;6
predict;686;0;0;0;0;4
fit_predict;687;0;0;0;0;4
predict_proba;688;0;0;0;0;4
decision_function;689;0;0;0;0;4
predict_log_proba;690;0;0;0;0;4
transform;691;0;0;0;0;1
_transform;692;0;0;0;0;3
inverse_transform;693;0;0;0;0;1
_inverse_transform;694;0;0;0;0;6
score;695;0;0;0;0;4
classes_;696;0;0;0;0;1
_pairwise;697;0;0;0;0;1
_name_estimators;698;0;0;0;0;11
make_pipeline;699;0;0;0;0;1
_fit_one_transformer;700;0;0;0;0;1
_transform_one;701;0;0;0;0;3
_fit_transform_one;702;0;0;0;0;5
__init__;703;0;0;0;0;4
get_params;704;0;0;0;0;1
set_params;705;0;0;0;0;2
_validate_transformers;706;1;0;0;0;6
_iter;707;0;0;0;0;2
get_feature_names;708;1;0;0;0;6
fit;709;0;0;0;0;4
fit_transform;710;0;0;0;0;9
transform;711;0;0;0;0;6
_update_transformer_list;712;0;0;0;0;2
make_union;713;0;0;0;0;1
_fit_binary;714;0;0;0;0;9
_partial_fit_binary;715;0;0;0;0;2
_predict_binary;716;0;0;1;1;5
_check_estimator;717;1;0;0;0;3
fit;718;0;0;0;0;2
predict;719;0;0;0;0;2
decision_function;720;0;0;0;0;2
predict_proba;721;0;0;0;0;2
__init__;722;0;0;0;0;2
fit;723;0;0;0;0;7
partial_fit;724;1;0;0;0;10
predict;725;0;0;0;0;21
predict_proba;726;0;0;0;0;6
decision_function;727;1;0;0;0;4
multilabel_;728;0;0;0;0;1
n_classes_;729;0;0;0;0;1
coef_;730;1;0;0;0;7
intercept_;731;1;0;0;0;4
_pairwise;732;0;0;0;0;1
_fit_ovo_binary;733;0;0;0;0;7
_partial_fit_ovo_binary;734;0;0;0;0;5
__init__;735;0;0;0;0;2
fit;736;0;0;1;1;8
partial_fit;737;0;0;0;0;8
predict;738;0;0;0;0;2
decision_function;739;0;0;0;0;8
n_classes_;740;0;0;0;0;1
_pairwise;741;0;0;0;0;1
__init__;742;0;0;0;0;4
fit;743;1;0;0;0;15
predict;744;0;0;0;0;4
__init__;745;1;0;0;0;4
__iter__;746;0;0;0;0;5
_iter_test_masks;747;0;0;0;0;3
_iter_test_indices;748;1;0;0;0;1
_empty_mask;749;0;0;0;0;1
_iter_test_indices;750;0;0;0;0;1
__repr__;751;0;0;0;0;1
__len__;752;0;0;0;0;1
__init__;753;0;0;0;0;2
_iter_test_indices;754;0;0;0;0;2
__repr__;755;0;0;0;0;1
__len__;756;0;0;0;0;1
__init__;757;4;0;0;0;11
__init__;758;0;0;0;0;4
_iter_test_indices;759;0;0;0;0;7
__repr__;760;0;0;0;0;1
__len__;761;0;0;0;0;1
__init__;762;1;0;0;0;14
_iter_test_indices;763;0;0;0;0;2
__repr__;764;0;0;0;0;1
__len__;765;0;0;0;0;1
__init__;766;1;0;0;0;21
_iter_test_masks;767;0;0;0;0;1
__repr__;768;0;0;0;0;1
__len__;769;0;0;0;0;1
__init__;770;0;0;0;0;4
_iter_test_masks;771;0;0;0;0;0
__repr__;772;0;0;0;0;1
__len__;773;0;0;0;0;1
__init__;774;0;0;0;0;5
_iter_test_masks;775;0;0;0;0;4
__repr__;776;0;0;0;0;1
